XYZ (13541 points)
11011.550 2970.992 13.859
10986.877 2994.704 14.271
10962.112 3018.462 12.250
10937.257 3042.268 11.363
10912.310 3066.120 14.593
10961.590 2984.345 14.389
10936.189 3008.272 13.489
10910.798 3030.650 10.472
3738.053 4836.300 87.252
3759.476 4799.624 70.468
3777.206 4763.988 63.617
3781.814 4728.811 59.814
3808.004 4705.628 59.156
3071.654 5367.271 70.253
3113.589 5389.558 88.702
2266.514 5569.427 84.164
10885.713 3039.854 12.338
2331.219 5604.230 83.340
2370.323 5627.680 80.509
2413.243 5647.165 80.000
2458.830 5665.327 80.000
2504.846 5684.026 90.018
10860.170 3049.387 14.831
2967.735 5560.272 79.226
2926.688 5555.492 79.364
2885.705 5541.606 80.000
2803.253 5527.421 80.000
2772.047 5521.306 78.283
2744.071 5513.857 73.174
2675.615 5549.742 73.691
2606.276 5601.394 80.118
10911.630 2997.697 14.475
2567.231 5585.591 79.347
2560.180 5548.281 75.240
2556.214 5514.634 70.892
2327.061 5494.349 74.679
2329.195 5528.873 79.528
2331.640 5565.079 80.339
2366.548 5584.183 80.094
2406.108 5601.129 79.800
2500.378 5637.533 83.300
2472.993 5491.380 70.597
2449.962 5514.250 72.821
2424.967 5537.418 75.853
2397.638 5561.118 79.461
2459.088 5547.070 75.683
2493.271 5557.375 77.064
2529.468 5571.282 78.367
10886.457 3004.899 13.680
2504.688 5498.941 70.914
2483.797 5523.299 73.152
2536.477 5610.995 80.561
2434.904 5572.931 79.088
2496.869 5594.672 79.775
10860.800 3013.125 10.766
2417.265 5503.954 73.207
2410.771 5472.483 71.038
2362.357 5545.863 79.817
2358.176 5510.742 77.309
2390.947 5525.183 76.776
2354.219 5478.179 73.078
2385.277 5492.005 73.322
2380.283 5461.491 70.881
2441.664 5482.384 70.840
2298.118 5546.834 80.195
2297.819 5510.369 77.595
2588.058 5526.218 71.452
2621.354 5535.122 71.562
2597.325 5561.187 76.579
10835.104 3021.590 12.034
2747.064 5624.977 85.380
2725.821 5587.515 79.927
2709.107 5555.255 76.957
10808.030 3032.653 14.511
2766.901 5583.351 80.057
2791.990 5619.022 88.323
5960.654 4338.625 35.330
2837.909 5611.897 89.886
10850.880 2991.158 14.872
2986.650 5597.159 84.748
2940.593 5600.395 87.868
2701.832 5627.092 84.834
2684.125 5585.533 79.626
10824.971 2996.743 13.423
3195.491 5586.921 90.246
3158.867 5550.759 85.482
3092.396 5474.513 84.264
3064.625 5446.334 80.183
3035.052 5423.235 71.487
3005.306 5400.758 70.000
10798.472 3003.258 10.196
2765.431 5490.940 70.338
2786.309 5467.227 69.976
2793.839 5496.626 75.007
2807.600 5441.789 69.318
2815.845 5471.999 71.828
10773.004 3007.374 14.380
2844.956 5482.256 78.632
2920.853 5510.048 70.073
2956.452 5522.965 73.628
2992.053 5526.301 71.901
3079.506 5548.630 88.924
2972.216 5412.924 70.000
2938.063 5421.224 69.644
2905.369 5426.317 68.730
2875.142 5431.016 69.327
2953.022 5486.401 70.000
10844.070 2970.079 14.953
10818.372 2972.018 15.062
10791.606 2975.690 13.610
2960.737 5450.024 70.000
10764.778 2979.026 10.581
3051.786 5483.958 76.729
10810.415 2944.721 15.127
10783.988 2947.445 14.898
3105.090 5432.197 89.126
3137.969 5459.973 93.137
3172.302 5494.643 89.963
3210.520 5532.862 88.757
3247.041 5569.697 90.445
3219.135 5481.359 93.079
3071.261 5407.217 78.749
3037.558 5384.705 69.956
2519.197 5774.327 91.010
2509.122 5729.835 91.815
2463.261 5712.672 80.000
2417.260 5696.862 81.294
2372.944 5678.292 90.134
2331.875 5651.078 89.989
10756.687 2951.221 14.830
10729.549 2954.526 13.393
2580.010 5828.514 93.693
3508.912 5162.324 84.364
10702.952 2956.815 13.194
3297.001 5179.395 85.256
3554.148 5026.160 80.824
3670.295 4867.457 71.120
10776.760 2919.363 15.140
3581.906 4991.085 77.207
3566.747 4959.404 59.642
3544.234 4988.416 62.547
10748.737 2923.941 15.291
3695.328 4834.905 69.854
3743.379 4767.129 60.033
10721.257 2927.496 15.071
3415.934 5160.536 87.735
3440.314 5122.668 70.132
3463.833 5087.095 68.203
3488.148 5054.929 69.848
3289.612 5142.567 67.025
3373.382 5156.400 85.781
3309.046 5113.034 60.355
10694.320 2930.027 12.850
3361.103 5119.176 69.234
3397.981 5121.789 72.175
3378.342 5089.736 60.132
3450.849 5054.032 60.018
5956.704 4330.006 35.743
3460.357 5162.512 82.186
3484.970 5121.861 71.072
3526.082 5060.723 84.100
10706.245 2896.560 15.423
3178.673 5288.719 86.912
3152.406 5320.129 84.458
3820.395 4924.262 85.867
3847.760 4879.566 71.713
3872.334 4835.272 70.000
3897.868 4879.139 74.696
3924.860 4922.930 89.516
3873.324 4923.761 78.886
3878.596 5012.109 81.297
3846.764 4969.783 89.496
3856.624 5096.413 90.000
3862.448 5057.490 90.000
3902.296 4966.885 80.938
3801.237 4796.296 70.000
3824.443 4836.393 74.703
3847.145 4792.329 68.133
3779.981 4836.324 80.912
3798.198 4878.572 85.820
10681.191 2900.915 15.166
3458.663 4676.482 88.259
3473.539 4720.214 72.234
3488.673 4764.033 70.337
3503.252 4807.408 70.000
3529.604 4882.586 56.831
3443.260 4756.732 72.038
3395.518 4749.321 81.895
2951.423 5039.644 86.736
2996.120 5053.649 78.461
3039.436 5066.559 70.283
3080.945 5078.884 70.000
3119.174 5091.536 69.744
10656.576 2904.436 11.036
3177.868 5103.983 68.515
3212.561 5108.523 60.895
2349.352 5386.919 83.073
2598.849 5444.881 72.783
2568.763 5368.333 87.455
2710.757 5426.118 68.549
2702.355 5396.631 72.920
2693.160 5361.616 79.207
2687.729 5320.279 81.935
2686.727 5275.695 97.217
2917.555 5315.482 71.206
2894.691 5291.474 76.505
2874.013 5265.908 79.252
2819.915 5197.500 81.289
3125.652 5217.771 60.856
3114.320 5185.392 66.668
3101.176 5152.311 69.518
3089.766 5117.305 69.717
3104.184 5243.747 61.496
3091.127 5213.564 67.719
3076.960 5181.518 69.932
3062.115 5147.011 70.000
3049.295 5108.551 70.000
2815.906 5097.300 99.152
2850.521 5123.945 89.360
2908.878 5184.090 80.000
2939.521 5208.564 80.000
2972.790 5231.455 79.822
3003.989 5253.171 73.046
3030.103 5272.791 68.792
3053.721 5288.930 63.177
3070.933 5241.191 69.122
3054.710 5211.765 70.016
3038.314 5179.065 71.032
3006.329 5098.235 70.468
2916.317 5075.810 89.655
10632.900 2906.256 14.847
2974.007 5130.235 79.925
10686.630 2863.519 15.490
2977.066 5193.085 79.984
3037.960 5242.524 70.151
10662.069 2869.589 15.414
10638.408 2874.031 15.046
10613.623 2880.834 10.470
2961.938 5087.104 81.133
10587.021 2891.365 15.798
3027.760 5302.156 63.858
2935.217 5248.120 80.000
2928.950 5283.125 77.714
3002.635 5315.608 63.508
3002.133 5286.466 67.925
2976.488 5327.828 64.242
2952.436 5307.086 70.663
10653.894 2845.786 15.571
10627.563 2849.558 15.697
10599.993 2855.930 11.906
2866.702 5193.996 80.000
3193.521 5133.226 60.233
3159.517 5130.515 67.346
3125.891 5125.541 68.802
3138.003 5157.102 66.593
3174.111 5158.762 59.970
2730.722 5373.489 73.529
2762.142 5386.959 68.064
2826.865 5362.174 67.421
2843.846 5329.228 70.310
2860.548 5297.658 74.598
2826.198 5301.145 75.347
2812.109 5271.761 79.681
2792.296 5238.097 80.587
2769.225 5198.215 91.465
10570.595 2866.979 15.334
2771.922 5277.595 80.139
2792.737 5371.435 68.069
2728.279 5336.557 79.368
2763.489 5352.931 73.417
2765.096 5315.898 79.526
2729.475 5295.130 81.795
10541.141 2876.475 15.959
2904.678 5347.051 65.615
2881.261 5323.147 69.916
2734.908 5406.239 68.288
2662.906 5462.748 69.418
2687.409 5444.456 68.990
2658.444 5431.914 71.887
2649.214 5348.990 80.009
2639.522 5303.688 91.363
2631.946 5452.887 70.674
2623.817 5419.066 77.667
2613.708 5379.464 80.476
2600.501 5335.142 91.568
10621.156 2828.054 15.609
2507.760 5420.219 76.726
2536.221 5395.666 79.740
2437.676 5394.421 80.000
2468.917 5417.524 76.655
10591.697 2832.206 15.456
10559.051 2845.650 10.993
2543.669 5430.308 73.921
2237.846 5381.610 91.065
2215.942 5421.201 79.996
10526.813 2855.768 15.917
2313.695 5404.290 81.003
10495.260 2861.584 16.177
2283.607 5376.377 90.401
10588.420 2810.321 15.644
3030.576 5022.893 79.929
3022.053 4978.820 90.578
3065.475 4993.727 80.029
3109.035 5008.590 76.441
3149.276 5026.311 78.002
3186.135 5040.754 71.057
3221.594 5050.023 69.429
3253.927 5060.050 61.956
3101.111 4963.811 82.755
3090.445 4921.142 91.206
3491.028 4925.189 57.056
3485.234 4895.213 66.261
10552.706 2826.391 15.571
3475.760 4839.946 70.001
3460.216 4799.818 77.272
3469.866 4947.931 57.410
3461.308 4915.799 67.680
3434.853 4836.400 71.730
3415.498 4794.387 80.000
3390.527 4834.357 75.364
3344.802 4832.920 76.927
3300.888 4832.044 78.539
10517.729 2837.843 12.362
3176.101 4811.647 96.361
3412.156 4873.181 70.000
3319.745 4872.681 70.403
3277.926 4868.655 78.947
3237.569 4861.618 80.982
3194.030 4854.411 89.888
3148.568 4850.924 92.865
3438.479 4941.894 66.093
3405.696 4935.340 69.683
3372.015 4925.065 70.000
3334.351 4914.522 71.547
3293.261 4908.384 79.473
3251.780 4903.453 80.000
3208.923 4898.095 83.407
3164.580 4892.839 82.169
3120.942 4887.639 91.175
3267.808 4943.720 79.284
3212.637 5013.866 70.000
3345.893 4954.166 70.122
3321.430 4983.570 70.016
3298.914 5010.671 68.683
3276.510 5035.792 65.353
3449.234 4974.014 56.636
3416.492 4970.424 62.787
3381.835 4962.604 68.972
3307.398 5040.422 60.563
3357.772 4991.957 65.410
3333.066 5018.052 63.009
3393.141 4998.672 57.958
3307.954 4947.277 74.810
3284.980 4979.298 71.225
3246.407 5025.047 69.127
10483.100 2847.668 15.811
3198.607 4976.547 73.494
3180.382 4936.005 79.467
10447.697 2863.407 16.392
3134.635 4929.963 82.396
3225.196 4940.247 78.840
3428.279 4907.854 69.942
10538.450 2807.383 16.055
3321.799 4789.186 89.281
3276.745 4795.078 89.060
3368.616 4789.694 83.076
3511.469 4904.629 56.083
10503.932 2820.381 14.100
3056.724 4951.104 91.771
3073.352 5037.144 70.000
3114.645 5052.211 70.234
3232.644 5084.066 61.056
3197.815 5076.359 69.539
2978.895 4959.477 88.344
2943.046 4990.289 86.754
2987.019 5007.462 80.850
3394.540 4622.166 90.481
3426.118 4712.622 75.590
3376.067 4704.496 81.596
3409.658 4668.486 86.663
3384.302 4580.769 91.539
3505.560 4683.439 80.480
3550.556 4691.926 74.696
3593.766 4701.768 69.776
3634.510 4713.007 63.694
3668.338 4726.646 54.174
3492.748 4638.132 91.149
3538.892 4645.903 80.912
3583.520 4656.272 71.234
3627.048 4668.531 69.154
3707.731 4687.843 53.575
10469.572 2833.727 11.407
3743.521 4646.666 53.655
3573.142 4608.406 80.870
3617.715 4621.096 70.574
3661.792 4634.775 68.823
3527.829 4597.240 91.337
10434.914 2849.360 14.012
3587.736 4816.027 55.500
3575.405 4778.813 66.362
3562.636 4736.201 69.856
3518.962 4727.977 71.347
3532.806 4772.048 69.668
10400.134 2865.229 16.511
3549.911 4858.476 57.402
3604.323 4744.671 64.681
3642.604 4752.159 54.984
4173.352 3988.756 89.442
4216.708 4024.631 74.105
4257.613 4060.126 69.758
4297.840 4091.152 62.008
4335.645 4120.805 56.249
3679.227 4466.897 80.000
3681.151 4512.828 79.802
3686.722 4557.039 70.306
3761.122 4585.469 60.576
3756.578 4545.502 64.329
3750.843 4504.560 64.958
3745.128 4464.333 71.857
3735.933 4423.502 81.543
3728.401 4378.257 91.136
3947.457 4461.786 57.801
3941.176 4430.871 60.046
3935.158 4397.390 66.342
3929.252 4361.444 70.256
3923.098 4322.770 77.417
3916.831 4280.877 80.000
3911.398 4235.802 80.232
3907.746 4188.299 88.975
3905.598 4139.524 91.251
4083.201 4385.688 60.241
4084.598 4354.768 60.821
4087.736 4326.185 60.000
4092.762 4298.278 63.801
4097.325 4264.287 70.106
4100.460 4223.972 71.606
4103.991 4182.128 72.249
4108.680 4140.438 70.000
4114.790 4099.180 70.000
4121.487 4056.382 73.025
4126.930 4010.449 86.260
3973.014 4443.477 57.978
4000.000 4427.428 59.815
4027.645 4412.503 60.066
4055.548 4398.604 60.508
3956.744 4300.160 70.566
3992.779 4279.025 70.848
4028.786 4258.231 76.273
4064.095 4239.453 74.564
3953.018 4256.951 77.487
3990.341 4234.702 80.000
4028.035 4214.500 80.194
4065.974 4197.170 79.040
3950.015 4211.136 83.089
3989.413 4188.371 86.205
4029.598 4169.075 81.149
4069.662 4153.896 77.728
3948.170 4162.694 90.000
3990.317 4138.117 89.553
4034.186 4122.394 80.613
4075.542 4112.167 72.868
3945.932 4110.715 90.000
4042.106 4046.844 80.000
4083.905 4028.371 80.555
10488.480 2804.444 16.448
10454.683 2819.747 15.605
4080.538 4071.434 75.583
10420.766 2835.282 12.646
4026.449 4379.123 69.906
4027.467 4343.690 69.932
3994.309 4320.964 70.000
3968.415 4411.888 60.873
3996.945 4394.641 66.125
3964.194 4377.520 69.463
3994.966 4359.385 70.000
3960.427 4340.374 70.957
4056.124 4365.914 68.172
4063.988 4278.559 69.833
4059.481 4333.610 61.472
10386.731 2850.943 12.704
4292.914 4140.564 60.164
4251.154 4160.358 61.301
4211.875 4178.245 60.239
4174.687 4194.541 66.302
4137.587 4209.457 70.000
4171.019 4236.918 68.489
4167.457 4279.281 62.132
4163.925 4316.806 59.836
4162.354 4347.790 57.997
4330.062 4167.514 53.179
4245.928 4206.133 60.000
4208.039 4221.717 61.227
4327.198 4243.121 47.632
4299.305 4259.394 53.214
4269.680 4275.180 56.864
4238.045 4292.544 59.349
10352.570 2867.052 11.893
4204.554 4265.178 60.954
4328.417 4208.370 49.047
10437.660 2805.732 16.512
4274.752 4234.971 59.348
4240.167 4249.287 59.942
4110.125 4373.277 60.000
4133.785 4251.339 69.919
4135.584 4330.291 59.771
10407.091 2821.108 16.033
4136.280 4360.533 59.360
4110.916 4343.936 60.000
4155.977 4087.248 70.176
10376.433 2835.992 15.320
4213.422 4133.652 69.810
4166.784 4041.609 79.680
4253.198 4111.340 69.425
4146.514 4127.415 67.549
4141.580 4167.841 69.163
4178.019 4153.068 60.021
3892.319 4346.852 74.506
3864.939 4371.196 70.176
3837.701 4393.528 70.000
3807.369 4415.433 69.223
3775.558 4439.354 70.222
3781.860 4479.667 60.000
3818.454 4494.735 59.515
3850.916 4509.800 58.679
3879.435 4522.165 54.356
3923.613 4482.249 57.180
3915.415 4451.824 60.326
3907.594 4418.861 68.904
3900.313 4383.758 70.000
3880.882 4442.523 69.205
3901.604 4502.945 55.835
3891.766 4474.652 60.206
10345.689 2850.590 13.441
3872.619 4406.803 70.000
3844.285 4430.950 65.739
3813.523 4455.365 60.096
3855.365 4541.651 52.220
3787.655 4519.657 60.000
3823.157 4531.875 58.949
3790.768 4599.496 53.954
3831.517 4563.802 52.976
10314.983 2862.446 12.454
3873.717 4262.667 86.183
3838.792 4293.296 80.000
3766.333 4354.793 81.967
3883.009 4306.915 80.000
3853.299 4335.029 78.238
10386.840 2807.021 16.720
3803.612 4375.582 70.107
3769.534 4397.820 79.867
3864.235 4165.751 97.771
3867.060 4214.885 90.619
3825.206 4244.228 89.643
3820.057 4192.562 98.887
10359.565 2820.146 16.728
3790.168 4280.234 89.875
3719.242 4529.981 71.013
3714.594 4488.216 79.639
10332.210 2833.561 16.567
3725.565 4571.741 69.532
3557.416 4504.541 99.913
3600.323 4473.219 83.946
3641.001 4445.261 89.706
10304.812 2846.337 15.777
3589.888 4389.156 90.000
3533.755 4384.160 99.822
3635.495 4397.550 90.000
3645.487 4541.006 75.011
3641.636 4493.828 80.000
3602.626 4523.753 83.183
4364.913 3830.873 69.821
4318.019 3857.313 86.568
4304.812 4041.913 61.848
4350.796 4023.429 59.756
4312.895 3995.072 68.287
4317.161 3950.210 71.776
4317.417 3903.917 80.847
4272.674 3928.973 87.362
10277.396 2857.841 14.665
4266.868 4009.532 70.212
4362.250 3927.948 67.845
4357.934 3975.478 61.759
4364.260 3880.180 68.478
4342.858 4072.164 56.800
4316.896 3810.235 89.682
5989.154 4361.862 33.633
4344.039 3566.058 87.941
4348.764 3621.351 84.403
4387.858 3588.996 73.002
4384.951 3534.052 72.680
10324.657 2817.325 16.928
4165.430 4664.254 80.697
4173.694 4620.385 72.693
4178.315 4577.261 69.260
4175.992 4538.076 60.567
4173.287 4503.786 59.612
4174.922 4470.657 57.570
4177.345 4438.401 49.666
3960.903 4560.358 59.652
3971.310 4593.650 60.267
10296.379 2830.876 16.976
3975.749 4702.587 70.093
3986.359 4744.826 72.484
4002.462 4790.034 80.044
10268.093 2842.940 16.978
4143.494 4556.661 60.365
4110.583 4539.249 59.381
4077.308 4520.955 57.174
4046.499 4500.049 53.494
3983.917 4537.879 56.117
3995.186 4567.923 60.000
4010.360 4601.446 61.895
4028.816 4639.619 69.301
4045.050 4679.244 70.700
4059.999 4717.739 79.993
4078.538 4757.177 93.020
4139.569 4593.445 66.833
10239.810 2853.235 16.790
4042.486 4535.334 59.589
4105.057 4717.792 91.514
4120.469 4676.755 80.485
4129.621 4633.773 69.952
4098.716 4601.769 64.183
4054.169 4603.536 65.752
10318.850 2801.359 17.136
4031.763 4569.350 60.000
10292.336 2815.994 17.066
4002.559 4672.857 69.828
4016.997 4711.709 72.250
4032.268 4753.000 80.013
4049.254 4796.515 90.189
4142.928 4521.111 59.460
4143.535 4485.955 54.509
4147.778 4452.036 49.464
4110.676 4502.938 54.722
4078.087 4485.157 51.187
3936.867 4582.091 59.859
3943.634 4615.480 60.667
3912.657 4602.196 59.931
3941.880 4649.771 63.252
10265.825 2828.967 17.109
3890.004 4623.915 59.905
3938.041 4687.102 67.355
3864.676 4647.856 59.304
3976.715 4833.480 80.510
10239.333 2840.344 17.189
3942.708 4729.646 69.741
5985.812 4353.290 33.636
4210.220 4649.915 88.851
4219.008 4603.661 80.411
4228.972 4509.687 68.219
4233.350 4474.117 60.421
4249.727 4402.400 58.089
4268.124 4461.299 69.361
4307.337 4445.167 76.765
4348.857 4423.817 80.077
10277.609 2801.256 17.344
10254.657 2814.769 17.277
10232.317 2829.966 17.267
4405.784 4360.519 78.265
4436.405 4350.261 77.507
10211.557 2853.294 17.270
4381.693 4334.904 69.601
4408.763 4323.912 69.821
10190.676 2876.575 14.329
4273.611 4421.349 66.773
4261.755 4531.073 78.950
4303.022 4552.232 89.991
4345.929 4522.570 90.268
4348.762 4473.475 88.093
10236.370 2801.153 17.472
10218.957 2822.986 17.339
4263.127 4581.293 89.794
4202.558 4488.616 59.904
4204.818 4423.838 50.338
4205.028 4455.150 58.755
10201.442 2844.779 17.320
10183.826 2866.532 16.525
1269.395 5641.739 89.020
1256.742 5607.794 98.020
1992.136 5635.210 92.885
1970.136 5609.119 83.147
1309.842 5781.418 91.427
1537.456 5746.251 85.339
10166.108 2888.245 12.935
1761.682 5699.222 87.385
1771.145 5663.892 79.778
1735.738 5672.379 79.855
1680.608 5687.508 79.930
1672.535 5720.282 88.215
10189.500 2823.865 17.455
10177.616 2842.919 17.426
10165.662 2861.946 16.996
1912.147 5622.903 82.030
10153.637 2880.945 14.279
1805.792 5652.486 78.407
1898.857 5658.284 90.604
1803.638 5687.122 88.943
1420.597 5720.132 80.000
1401.611 5741.293 81.003
1378.445 5765.051 89.387
1351.007 5793.769 96.072
1516.283 5722.204 79.774
1451.735 5722.868 80.000
1434.698 5748.722 82.412
1414.483 5773.077 86.891
1484.035 5723.334 79.908
1501.735 5749.624 82.826
1468.163 5750.451 83.568
10141.541 2899.916 12.777
10142.630 2846.576 17.570
10136.202 2862.695 17.417
1340.445 5752.859 88.315
10129.783 2878.903 15.185
10123.374 2895.200 12.591
1268.695 5770.314 90.000
1257.414 5726.925 83.276
1203.659 5596.066 100.000
1043.292 5539.454 96.455
1001.459 5569.533 90.135
960.275 5601.935 90.305
1182.286 5754.562 89.907
1175.650 5711.500 83.297
1171.810 5671.866 80.000
1163.422 5627.775 87.220
1149.708 5579.727 94.431
1124.169 5660.403 80.000
969.421 5660.156 90.241
10116.974 2911.586 16.924
1096.297 5560.651 94.594
1109.738 5611.585 89.244
1055.530 5592.783 90.093
1069.300 5648.175 80.959
1013.095 5627.296 88.348
1138.017 5736.579 89.649
10103.345 2864.237 17.485
10100.604 2878.925 14.710
1215.612 5721.472 83.793
1226.208 5763.949 89.894
10097.866 2893.657 12.501
868.162 5452.848 90.362
848.159 5495.225 91.082
10095.135 2908.434 15.683
905.641 5491.948 90.052
884.263 5534.391 95.219
911.171 5579.711 99.397
992.575 5515.322 99.695
834.926 5416.267 90.000
810.394 5374.632 90.000
10065.004 2895.154 13.436
715.722 5299.575 91.863
663.678 5273.602 90.459
724.991 5358.929 90.000
2038.524 5592.011 84.510
2031.613 5626.042 91.421
2108.219 5734.263 90.986
2147.400 5707.362 86.289
2189.663 5677.456 81.715
2063.252 5654.823 98.722
2102.749 5683.207 90.137
2102.636 5634.825 88.296
2136.372 5610.052 80.000
10065.949 2908.412 14.562
2068.138 5612.926 89.950
2070.979 5577.290 81.941
2101.823 5592.568 81.001
2130.590 5572.584 77.393
10066.895 2921.669 17.760
2143.481 5655.372 80.151
5982.457 4344.704 33.680
2004.758 5601.936 85.246
2217.541 5798.560 90.000
1976.548 5519.307 78.334
1984.632 5479.256 87.903
1995.603 5436.191 95.107
5979.088 4336.104 34.741
1672.547 5598.473 89.338
9390.039 3269.333 17.513
1621.607 5558.892 99.265
1705.677 5583.335 90.000
1742.471 5573.875 87.654
9384.217 3284.209 17.333
1803.068 5560.114 81.633
1884.725 5546.059 78.207
1916.228 5538.535 77.754
1945.811 5530.025 77.964
1716.243 5538.065 90.403
1863.693 5485.697 91.868
9378.396 3299.085 19.538
1893.289 5512.758 86.683
9377.400 3240.632 20.759
1949.071 5494.178 87.650
1953.994 5452.589 96.966
1642.714 5613.369 89.233
1612.552 5626.583 90.000
1612.364 5594.750 93.144
1562.056 5645.343 87.588
9372.359 3255.225 20.732
1507.141 5628.947 91.508
1468.047 5636.127 90.298
1530.001 5653.215 89.541
1479.949 5596.147 99.120
1436.822 5605.410 96.338
9367.313 3269.820 19.220
9362.261 3284.418 16.431
1578.518 5571.989 98.635
9357.203 3299.019 19.878
2010.246 5508.380 77.268
2022.331 5464.892 86.186
2034.523 5419.412 92.852
2060.024 5449.048 81.374
2084.641 5475.220 78.507
2103.345 5498.332 74.330
2153.573 5482.237 75.122
2096.677 5434.950 79.932
2073.013 5402.748 86.970
9358.940 3226.807 20.848
2132.238 5422.056 81.634
9354.680 3241.117 20.869
9350.408 3255.432 20.676
9346.126 3269.751 17.196
786.607 5761.492 100.000
874.263 5714.892 90.000
9341.833 3284.076 18.121
9337.313 3212.607 20.904
9334.696 3226.681 20.935
9332.016 3240.793 20.898
9329.271 3254.944 18.837
9326.463 3269.134 16.080
9315.686 3198.407 20.942
9312.845 3211.189 20.986
9310.030 3223.954 21.015
9307.241 3236.704 20.755
9304.479 3249.438 17.375
9294.059 3184.207 20.842
9290.871 3195.931 21.039
9287.882 3207.428 21.075
9285.090 3218.699 21.061
9282.496 3229.743 19.875
9267.264 3173.540 20.915
9265.176 3183.126 21.094
9263.354 3192.406 21.180
9261.800 3201.379 21.176
9260.513 3210.047 21.083
9240.469 3162.873 21.020
9239.936 3173.203 21.225
9239.409 3183.622 21.254
9238.890 3194.128 20.964
9238.378 3204.723 20.909
9213.674 3152.206 21.018
9214.315 3164.005 21.304
9214.958 3175.803 21.332
9215.601 3187.601 21.063
9216.243 3199.399 20.138
9190.045 3157.121 21.246
9191.061 3166.359 21.401
9192.076 3175.598 20.980
9193.092 3184.837 20.825
5975.707 4327.490 35.987
6005.901 4359.348 32.951
9792.215 2864.109 18.246
9797.644 2872.624 16.907
9803.071 2881.139 14.418
9808.500 2889.654 15.474
6003.120 4350.787 33.514
13555.000 1886.000 4.870
13616.601 1886.000 4.789
13647.400 1886.000 4.758
13678.200 1886.000 4.709
13709.001 1886.000 4.651
13738.501 1882.333 4.381
13768.001 1878.667 4.503
13797.501 1875.000 3.015
13827.001 1871.333 3.265
13856.501 1867.667 1.428
6000.327 4342.204 34.429
13944.001 1837.500 3.981
13973.001 1824.250 4.007
14002.001 1811.000 4.029
14035.001 1801.000 4.136
14068.001 1791.000 3.298
14101.001 1781.000 3.704
14134.001 1771.000 3.609
14167.001 1761.000 3.515
14191.501 1753.500 3.387
5997.524 4333.600 33.639
14240.500 1738.500 3.167
13543.042 1904.302 4.897
13562.419 1900.405 4.870
13592.744 1900.245 4.819
13623.070 1900.084 4.788
13653.396 1899.924 4.744
13683.722 1899.764 4.707
13713.998 1898.602 3.010
13743.298 1894.677 3.331
13772.597 1890.752 0.969
13801.896 1886.826 0.751
4596.239 2950.192 81.257
4427.906 3133.188 80.016
4428.912 3178.099 70.000
4431.560 3227.580 90.000
4164.500 2957.125 84.143
13831.196 1882.901 1.216
13860.495 1878.976 0.070
4250.272 3132.561 79.976
4267.811 3178.931 73.017
4285.259 3226.837 78.950
4299.235 3275.337 82.177
4304.979 3321.571 86.769
4335.556 3238.871 70.000
4388.101 3258.387 89.908
4370.009 3371.103 80.077
4426.682 3375.234 70.000
4482.600 3382.217 79.871
13889.673 1874.620 0.000
4345.158 3291.384 70.582
4457.424 3334.131 88.502
4399.620 3419.102 87.401
4453.847 3424.762 70.000
4296.027 3137.007 89.676
4318.135 3185.229 79.599
13918.504 1862.059 0.988
4105.720 2817.848 90.000
4093.959 2783.597 90.000
4136.997 2911.663 90.000
4117.234 2864.877 90.000
4546.861 3046.696 85.710
4470.133 3157.147 72.188
4513.299 3180.484 89.614
4467.544 3111.968 87.134
4509.869 3135.057 80.000
13947.239 1849.171 0.472
4473.271 3204.084 90.000
4573.477 2999.635 81.489
4602.648 3048.388 89.139
13975.976 1836.282 1.509
14004.754 1823.507 2.795
4436.787 3954.332 49.592
4464.879 3513.033 71.347
4461.758 3562.067 67.305
4458.636 3611.100 57.779
4455.515 3660.133 57.284
4452.394 3709.166 71.824
4449.272 3758.199 74.694
4446.151 3807.233 68.241
4443.030 3856.266 53.569
4439.909 3905.299 52.837
4427.381 4002.242 48.614
4417.975 4050.153 48.024
4408.568 4098.063 47.626
4399.538 4144.060 47.413
4391.650 4184.233 46.685
14036.408 1813.661 3.032
14068.089 1803.884 3.862
14099.769 1794.108 2.969
14131.449 1784.332 2.735
14163.130 1774.556 3.459
14188.487 1766.681 3.389
4500.122 4157.057 65.011
4496.665 4177.688 62.693
4492.777 4200.893 60.153
4611.865 4131.408 90.040
14213.842 1758.798 3.135
4565.362 4124.575 87.461
4545.909 4121.717 80.750
4526.455 4118.858 76.280
4501.313 4292.177 49.423
4523.287 4285.623 46.946
4542.681 4279.255 45.583
4559.361 4275.086 45.408
4572.373 4272.049 45.333
4509.584 4217.871 60.707
14239.196 1750.914 2.801
4535.470 4242.666 59.260
13547.198 1917.548 4.896
4554.966 4237.399 61.411
4571.159 4232.909 63.562
4584.072 4229.850 64.201
4527.869 4209.264 66.091
4546.447 4203.244 70.155
4564.791 4197.131 74.693
4581.279 4192.750 77.283
4595.255 4189.162 79.696
4512.453 4194.773 66.076
4516.271 4173.868 69.074
4531.549 4189.056 70.121
4535.614 4169.795 75.695
4554.267 4163.839 80.349
4572.977 4156.408 88.240
4591.446 4149.643 90.000
4607.167 4144.955 90.000
4521.226 4154.839 72.636
4578.055 4138.307 89.975
13569.797 1914.776 4.850
4532.060 4138.016 78.718
13599.652 1914.458 4.817
4587.449 4166.991 86.886
4550.639 4183.393 78.065
4598.623 4176.446 82.536
13629.507 1914.141 4.782
